schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.employeeCountMethod,collectedAt
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Gauravvaid-shell,Gauravvaid Shell,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/anirbanbanerjee170577,Anirbanbanerjee170577,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Supersaiyan1729,Supersaiyan1729,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Pravincoder,Pravincoder,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/bipulparua,Bipulparua,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ltewari,Ltewari,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Sachin9474,Sachin9474,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sksayril,Sksayril,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Imagroune,Imagroune,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/nikhilwani,Nikhilwani,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/codeslinger,Codeslinger,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/salgara,Salgara,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Indiarti,Indiarti,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Sumit6597,Sumit6597,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/xtrbase,Xtrbase,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jmelsbach,Jmelsbach,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AdaptLLM,Adaptllm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/NamAnh,Namanh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/raowaqas123,Raowaqas123,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Toshikawa,Toshikawa,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kolkata97,Kolkata97,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmat,Llmat,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/YaminiMahesh,Yaminimahesh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/deepanshu30699,Deepanshu30699,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ShamePooh,Shamepooh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/dlby,Dlby,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/aolei,Aolei,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/cgoosen,Cgoosen,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/acalatrava,Acalatrava,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/vasimakram01,Vasimakram01,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/hsaputra,Hsaputra,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tklohj,Tklohj,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/NagasriramKochetti,Nagasriramkochetti,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mmuttharasan,Mmuttharasan,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tomdeore,Tomdeore,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MuthuAI9,Muthuai9,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/drumwell,Drumwell,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ehraim,Ehraim,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kayla-park,Kayla Park,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/suminee,Suminee,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/stimong,Stimong,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/asrada2001,Asrada2001,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/SundharesanR,Sundharesanr,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/TheBloke,Thebloke,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Mihir1108,Mihir1108,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Ben141,Ben141,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/gtrital,Gtrital,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/hemantk089,Hemantk089,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sayril007,Sayril007,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/annavar,Annavar,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmware,Llmware,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Rithik28,Rithik28,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/raven07,Raven07,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/satyanshu404,Satyanshu404,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/heegyu,Heegyu,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/bachir151,Bachir151,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/CogwiseAI,Cogwiseai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/vuminhtue,Vuminhtue,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Musa22,Musa22,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/xavierbarbier,Xavierbarbier,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/edjdhug3,Edjdhug3,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/YL95,Yl95,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sandhyanai,Sandhyanai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/yentinglin,Yentinglin,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mhkhan,Mhkhan,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sannysayril,Sannysayril,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Wwwduojin,Wwwduojin,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/HyunggyuJang,Hyunggyujang,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/loinh1106,Loinh1106,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/AndyHyip,Andyhyip,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/BAAI,Baai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/shivam522a,Shivam522A,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/LLM-ROCKERZZ,Llm Rockerzz,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/peterccn,Peterccn,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Gobanae,Gobanae,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/llmrails,Llmrails,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kostpal,Kostpal,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/audreyt,Audreyt,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/teokwak,Teokwak,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/LikelySurf,Likelysurf,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/pedromano,Pedromano,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/bhawanisinghshekhawat,Bhawanisinghshekhawat,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/gourav10,Gourav10,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MSchardo,Mschardo,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ShuhongZheng,Shuhongzheng,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sairam17,Sairam17,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Datamance,Datamance,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Royal-lobster,Royal Lobster,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/q-allen,Q Allen,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Sandiago21,Sandiago21,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/msteinhaus,Msteinhaus,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/RefalMachine,Refalmachine,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/LlmSubmission,Llmsubmission,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Neha03,Neha03,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mosuhy,Mosuhy,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/GAI-LLM,Gai Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mluca,Mluca,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Feyiade,Feyiade,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/horychtom,Horychtom,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/chatglm-llm,Chatglm Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/xibios,Xibios,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/amitlal,Amitlal,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/WaRKiD,Warkid,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mmnga,Mmnga,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ailabby,Ailabby,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/OsamaBsher,Osamabsher,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/kobe8-24,Kobe8 24,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/DUTIR-BioNLP,Dutir Bionlp,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/maddes8cht,Maddes8Cht,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Justin44,Justin44,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ajaysuresh,Ajaysuresh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/bidkhori,Bidkhori,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/youssed,Youssed,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/tq-llm,Tq Llm,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/dhps,Dhps,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/s3nh,S3Nh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/khpbvo,Khpbvo,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jessica-ecosia,Jessica Ecosia,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/SrijitaT,Srijitat,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/turing-motors,Turing Motors,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sofanorai,Sofanorai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/skarskar,Skarskar,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/deepseek-ai,Deepseek Ai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/orcarouter,Orcarouter,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/unsloth,Unsloth,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/apetersson,Apetersson,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Shiftedx,Shiftedx,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/huihui-ai,Huihui Ai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/primitive-ai,Primitive Ai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/otheru,Otheru,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/nomic-ai,Nomic Ai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/drowzeys,Drowzeys,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jarrelscy,Jarrelscy,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/BahamutRU,Bahamutru,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/thesudio,Thesudio,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Lewdiculous,Lewdiculous,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/meta-llama,Meta Llama,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/glif,Glif,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/FreedomIntelligence,Freedomintelligence,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ibm-granite,Ibm Granite,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ximichael,Ximichael,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/wovenbytoyota-vai,Wovenbytoyota Vai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/encord-team,Encord Team,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Davidsv,Davidsv,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Quark-Vision,Quark Vision,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/GetcharZp,Getcharzp,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/naazimsnh02,Naazimsnh02,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/microsoft,Microsoft,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ml-intern-explorers,Ml Intern Explorers,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/qvac,Qvac,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Litwein,Litwein,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ZakuroAI,Zakuroai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/CohereLabs,Coherelabs,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/immanuelpeter,Immanuelpeter,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/s-zaizen,S Zaizen,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/wrldsuksgo2mars,Wrldsuksgo2Mars,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/prithivMLmods,Prithivmlmods,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ggml-org,Ggml Org,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Loke-60000,Loke 60000,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/sakamakismile,Sakamakismile,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ddh0,Ddh0,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/qtum,Qtum,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/dicksondickson,Dicksondickson,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Solstice-AI,Solstice Ai,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ewin-reg,Ewin Reg,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/necropopeost,Necropopeost,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/oktayd,Oktayd,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/MS366,Ms366,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Mayukh,Mayukh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/SajjadAyoubi,Sajjadayoubi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/deepmind,Deepmind,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/flax-community,Flax Community,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/huggingtweets,Huggingtweets,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/jeffboudier,Jeffboudier,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/keras-io,Keras Io,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/shivkumarganesh,Shivkumarganesh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ydshieh,Ydshieh,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/satoshiz01,Satoshiz01,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Junior,Junior,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/chibubu,Chibubu,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/phanie,Phanie,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/ID56,Id56,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/Carele,Carele,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/mahadi,Mahadi,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
1.0,STARTUP,Hugging Face AI Organization Index,https://huggingface.co/iceboy95,Iceboy95,,UNKNOWN,2026-09-10T07:40:37.207005+00:00
