schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08646v1,Combating Instruction Conflict via Energy-Driven Latent Conflict Detection,"Mingyu Ma, Yuxin Wu, Jingbo Wang, Tianxiao Huang, Leixin Sun, Xiaochuan Shi",http://arxiv.org/abs/2609.08646v1,,,2026-09-08T12:14:43+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08642v1,SUN: Reaching for Novelty in Reinforcement Learning,"Wenyan Yang, Arsenii Mustafin, Dominik Baumann, Joni Pajarinen, Simone Parisi",http://arxiv.org/abs/2609.08642v1,,,2026-09-08T12:12:13+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08638v1,CASD: Chunk-Aligned Semantic Distillation for Multi-StageRobot Manipulation,"Tinghe Ding, Jiahao Li, He Wang",http://arxiv.org/abs/2609.08638v1,,,2026-09-08T12:07:52+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08637v1,"Navigating the digital spectrum: Assessing political bias, stability, and downstream fairness in Large Language Models","Luka Debevc, Nishan Chatterjee, Antoine Doucet, Senja Pollak, Matej Martinc",http://arxiv.org/abs/2609.08637v1,,,2026-09-08T12:07:30+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08636v1,From Where to How: Continuous 4D Interaction Forecasting from Egocentric Video,"Qiaohui Chu, Haoyu Zhang, Meng Liu, Haoxiang Shi, Dongmei Jiang, Liqiang Nie",http://arxiv.org/abs/2609.08636v1,,,2026-09-08T12:06:23+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08634v1,Suan: Rectifying Direct Preference Safety Alignment in Large Language Models,"Oleksandr Cherednichenko, Roman Klypa",http://arxiv.org/abs/2609.08634v1,,,2026-09-08T12:04:38+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08627v1,SynthRCT: Scalable Conditional Deformation Synthesis for Synthetic Repeat CT Generation,"Tomas Guija-Valiente, Blanca Rodriguez-Gonzalez, Norberto Malpica",http://arxiv.org/abs/2609.08627v1,https://github.com/TomasGuija/SynthRCT,1.0,2026-09-08T12:00:28+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08626v1,MFVINS: Multiple Fisheye Camera-Based Visual Inertial System,"Eunseong Jang, YuJin Chung, Sang Jun Lee, Jihyun Yoon, HyungGi Jo",http://arxiv.org/abs/2609.08626v1,,,2026-09-08T12:00:00+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08622v1,Leveraging contextual events on structure-aware next activity prediction,"Alessandro Mele, Claudia Diamantini, Domenico Potena",http://arxiv.org/abs/2609.08622v1,,,2026-09-08T11:57:56+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08620v1,Flexible Spectral-Normalized Neural Gaussian Process for Dynamic Aperture Prediction,"Yousra El-Bachir, Frederik Van der Veken, Davide di Croce, Carlo Emilio Montanari, Massimo Giovannozzi, Ekaterina Krymova, Tatiana Pieloni",http://arxiv.org/abs/2609.08620v1,,,2026-09-08T11:55:43+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08618v1,Target-Independent Micro-Interventions for Predicting Training Response Across Language-Model Families,"Zhongxuan Liu, Sicheng Zhou, Hongzhi Wang",http://arxiv.org/abs/2609.08618v1,,,2026-09-08T11:54:09+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08615v1,Why shared attention vectors fail: a case for outcome-indexed tuning,Lenard Dome,http://arxiv.org/abs/2609.08615v1,,,2026-09-08T11:52:08+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08609v2,Dynamics of meaning: Towards the Evaluation of Diachronic Semantic Change in Sinhala,"Nevidu Jayatilleke, Nisansa de Silva",http://arxiv.org/abs/2609.08609v2,,,2026-09-08T11:43:50+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08607v1,GOLF: Global Observation with Local Focus for Calibration-Aware Stereo Interaction Field Estimation,"Minqiang Zou, Riqiang Jin, Zhi Lv, Dong Luo, Lianghai Tian, Zhenyu Zhao, Qi Xu, Tong Wu, Mochen Yu, Yao Tang",http://arxiv.org/abs/2609.08607v1,,,2026-09-08T11:42:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08606v1,Neptune: An AI model for Global Ocean Subseasonal Prediction,"Davide Donno, Italo Epicoco, Massimo Cafaro, Gabriele Accarino, Mohammad M. Amirian, Viviana Acquaviva, Paola Nassisi, Doroteaciro Iovino, Annalisa Bracco, Simona Masina, Pierre Gentine",http://arxiv.org/abs/2609.08606v1,,,2026-09-08T11:42:25+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08602v1,CLAMP: Constrained Decoding for Vision-Language Embodied Planning,"Tianyi Ma, Parisa Kordjamshidi",http://arxiv.org/abs/2609.08602v1,,,2026-09-08T11:38:09+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08599v1,"Graph-Based Personalized Memory for LLM Agents: Representation, Evolution, Retrieval, and Evaluation","Dac Duy Anh Nguyen, Zhangchi Qiu, Shigeng Chen, Alan Wee-Chung Liew",http://arxiv.org/abs/2609.08599v1,,,2026-09-08T11:34:04+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08594v1,Multi-Level-Set-Based Physics-Driven Neural Network to Solve 3-D Inverse Scattering Problems,"Yutong Du, Zicheng Liu, Bo Qi, Yali Zong, Peixian Han",http://arxiv.org/abs/2609.08594v1,,,2026-09-08T11:30:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08593v1,FedGenSC: Federated Generative Semantic Communication with Channel-Aware Adaptation,"Rita Abou Fares, Razan Al Kakoun, Maher Nouiehed, Hadi Sarieddeen",http://arxiv.org/abs/2609.08593v1,,,2026-09-08T11:30:06+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08592v1,A Three-Tier Persona Vector for Controllable User Simulation in Agentic Evaluation,"Rahul Khedar,  Eshita, Sneha Teja Sree Reddy Thondapu, Mayank Malhotra, Arup Kumar Das, Jitesh Chandra Mishra, Arun Menon, Avinash Karn, Mouli V",http://arxiv.org/abs/2609.08592v1,,,2026-09-08T11:28:02+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08589v1,The Unreliable Progress Bar: Can LLM Agents Reliably Report Task Progress Throughout Execution?,"Boyang Wang, Yunhan Wang, Yalun Wu",http://arxiv.org/abs/2609.08589v1,,,2026-09-08T11:25:31+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08585v1,Limitations of Automated Simulatability: LLM Simulators Can Bypass Explanations,"Antonin Poché, Fanny Jourdan, Nils Feldhus, Qianli Wang, Jing Yang, Simon Ostermann, Nicholas Asher, Philippe Muller, Vera Schmitt",http://arxiv.org/abs/2609.08585v1,,,2026-09-08T11:21:55+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08582v1,Leveraging Cardiac Imaging to Improve ECG-Based Detection of Chagas Disease in Resource-Constrained Settings,"Laura Alvarez-Florez, Daniel Uyterlinde, Samuel Ruipérez-Campillo, Lukas P. A. Arts, Folkert W. Asselbergs, Fleur V. Y. Tjong",http://arxiv.org/abs/2609.08582v1,,,2026-09-08T11:17:29+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08581v1,AlphaRJM: Reward-Jump Memory for Stochastic Return-Guided Alpha Discovery,"Sayan Dhan, Selvaraju Natarajan",http://arxiv.org/abs/2609.08581v1,,,2026-09-08T11:17:07+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09247v1,Steering Diffusion Priors with Sparse Observations for High-Resolution Temperature Downscaling,"Anirudh Avireddy, Manmeet Singh, Shivanshi Singh, Ayush Raj, Saptarishi Dhanuka, Parthasarathi Mukhopadhyay, Sandeep Juneja",http://arxiv.org/abs/2609.09247v1,,,2026-09-08T11:13:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08577v1,Instability in Patient Clustering: A Multiverse Analysis of Unsupervised Clustering in the CENTER-TBI cohort,"Sean R E A Bagcik, Aneeta Merlin Chacko, Ewout W Steyerberg, Maarten van Smeden, Andrew I R Maas, Erik van Zwet, Nicole S Erler",http://arxiv.org/abs/2609.08577v1,,,2026-09-08T11:12:59+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08576v1,Which Forms of Caregiver Feedback Support Grammar Learning? A Reinforcement-Learning Study of Child-Like Language Models,"Jing Liu, Marianne Schweitzer, Abdellah Fourtassi",http://arxiv.org/abs/2609.08576v1,,,2026-09-08T11:12:11+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08574v1,Do New Attention Mechanisms Actually Fix Attention Sinks at Million-Token Context?,"Sara Rizwan, Samaanah Abdus Salam",http://arxiv.org/abs/2609.08574v1,https://github.com/sararizwan7/Attention-Mechanisms-in-1M-Context-Window,0.0,2026-09-08T11:10:11+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08572v1,AgentGrad: Intervention-guided Prompt Optimization for Multi Agent Systems,"Jaewon Chu, Jinwoo Seo, Jaewon Cho, Jeehye Na, Yunyang Xiong, Youngdae Kim, Hyunwoo J. Kim",http://arxiv.org/abs/2609.08572v1,,,2026-09-08T11:07:04+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08570v1,Effects of model architecture and learning strategies on deep learning-based recognition of activated sludge microscopic images and comparison with quantitative image analysis,"Suguru Hakoshima, Tomohiro Tobino, Fumiyuki Nakajima",http://arxiv.org/abs/2609.08570v1,,,2026-09-08T10:58:28+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09246v1,"Bayesian deep learning integration of geophysical and drilling data for 3D prediction of copper mineralization and drill targeting: a case study from the Kogodai prospect, Rudny Altai","Margarita Veshchezerova, Egor Barashov, Evgenii Gusev, Michael R. Perelshtein, Arlan Kasymzhan, Bolat M. Kabaziev, Nurlan Y. Askarov",http://arxiv.org/abs/2609.09246v1,,,2026-09-08T10:57:03+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08566v1,BIO-MEMART: Biometric-Aware KV Cache Memory for Multi-User LLM Agents,"Yanhong Qian, Xuanying He, Qingguo Meng, Shihao Ding, Xingbo Dong, Zhe Jin",http://arxiv.org/abs/2609.08566v1,,,2026-09-08T10:56:17+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08564v1,Non-Adaptive 1-Bit Mean Estimation: Minimax Rates and the Sample-Interval Tradeoff,"Ivan Lau, Jonathan Scarlett",http://arxiv.org/abs/2609.08564v1,,,2026-09-08T10:52:52+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08561v1,Certified Topological Interaction in Neural Representations: Class Disentanglement Is Mostly Pairwise,Sushovan Majhi,http://arxiv.org/abs/2609.08561v1,,,2026-09-08T10:51:56+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08558v1,Personalizing LLM Agent Memory Using Biometrics,"Yanhong Qian, Qingguo Meng, Shihao Ding, Xingbo Dong, Zhe Jin, Hanrui Wang, Isao Echizen",http://arxiv.org/abs/2609.08558v1,,,2026-09-08T10:46:12+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08554v1,Not All Variables Agree: Reliability-Aware Variable-Wise Gradient Surgery for Multivariate Time-Series Forecasting,"Jinwoo Park, Hyeongwon Kang, Pilsung Kang",http://arxiv.org/abs/2609.08554v1,,,2026-09-08T10:38:13+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08550v1,CreaMem: A Scene-Aware Memory Architecture for Personalized Agents,"Qixuan Sun, Yue Que, Bowei He, Jin Guo, Dihang Yang, Wenchang Situ, Chen Ma",http://arxiv.org/abs/2609.08550v1,,,2026-09-08T10:33:05+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09245v1,What Fixed-Rollout pass@k Evaluations Can Identify,"Pranav Singh, Prashant Singh",http://arxiv.org/abs/2609.09245v1,,,2026-09-08T10:27:52+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08543v1,STSG-VQA: Evidence-Grounded Temporal Question Answering from Surgical Spatio-Temporal Scene Graphs,"Jing Li, Duygu Sarikaya",http://arxiv.org/abs/2609.08543v1,,,2026-09-08T10:27:02+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08537v1,The Exact Time-Uniform Rate Frontier for Stochastic Gradient Descent on Smooth Convex Objectives,"Ruijie Li, Kang Chen, Tianyu Wang",http://arxiv.org/abs/2609.08537v1,,,2026-09-08T10:24:19+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09244v1,Critical initialization destabilizes higher input derivatives in wide scalar-input networks,"Prashant Singh, Pranav Singh",http://arxiv.org/abs/2609.09244v1,,,2026-09-08T10:17:45+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08524v1,Layer Selection in VLMs for Zero-Shot OOD Detection via Multi-Resolution Entropy Estimation,"Shyam Nandan Rai, Francesco Di Salvo, Sebastian Doerrich, Christian Ledig",http://arxiv.org/abs/2609.08524v1,,,2026-09-08T10:12:52+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08515v1,"Same Values, Different Languages? From Multilingual Probing to Steering LLMs Toward Chinese Social Values","Yuemei Xu, Kexin Xu, Jian Zhou, Haoyu Lu, Yequan Wang, Aishan Liu",http://arxiv.org/abs/2609.08515v1,,,2026-09-08T10:01:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08505v1,Temporal State Transport in Video Generation: Diagnosing and Correcting Spectral Imbalance,"Luyao Tang, Bingjun Luo, Dong Yi, Jialin Guo, Haoning Xi, Cheng Chen, Yizhou Yu, Chaoqi Chen",http://arxiv.org/abs/2609.08505v1,https://github.com/lytang63/temporal-state-transport,2.0,2026-09-08T09:52:10+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08496v1,SignRefine: Adapting Foundational Video Models for Sign Language Generation,"Anton Pelykh, Edward Fish, Ozge Mercanoglu Sincan, Richard Bowden",http://arxiv.org/abs/2609.08496v1,,,2026-09-08T09:38:22+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08493v1,AURORA: Active Uncertainty-Driven Re-Orientation for In-Hand Reconstruction,"Feiyu Zhao, Yuetong Li, Chenxi Xiao",http://arxiv.org/abs/2609.08493v1,,,2026-09-08T09:35:01+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08476v1,When Topology Betrays Privacy: Lattice-Based Reconstruction Attacks on Secure Aggregation in Decentralized Federated Learning,"Wenrui Yu, Changlong Ji, Johannes Bjerva, Qiongxiu Li",http://arxiv.org/abs/2609.08476v1,,,2026-09-08T09:20:27+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08475v1,Do Reviewers Still Reward Lexical Complexity? A Frozen-Rater Study of Preference Drift in 124K ICLR Reviews,Jiabin Zheng,http://arxiv.org/abs/2609.08475v1,,,2026-09-08T09:19:25+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08463v1,Inclusive electron-nucleus cross section models from domain adaptation,"Krzysztof M. Graczyk, Beata E. Kowal, Rwik Dharmapal Banerjee, Jose Luis Bonilla, Hemant Prasad, Jan T. Sobczyk",http://arxiv.org/abs/2609.08463v1,,,2026-09-08T09:00:50+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08461v1,Selective boundary condition reduction via learned error gating,"Daniel Fernández, Dominik Penk, Dominik Riedelbauch",http://arxiv.org/abs/2609.08461v1,,,2026-09-08T08:59:51+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08459v1,Detecting Authorship in Political Texts with Inductive Stylometry,"Gennadii Iakovlev, Levente Littvay",http://arxiv.org/abs/2609.08459v1,,,2026-09-08T08:57:17+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08452v1,SRPO: Setwise Relative Policy Optimization for Multi-Agent LLMs,"Shengtian Yang, Ziyu Xiong, Yu Li, Yewen Li, Qingpeng Cai, Lei Feng",http://arxiv.org/abs/2609.08452v1,,,2026-09-08T08:52:23+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08449v1,GSComplete: Gaussian Splat Completion with 2D Diffusion Priors,"Elias Brugger, Philipp Erler, Stefan Ohrhallinger, Paul Guerrero",http://arxiv.org/abs/2609.08449v1,,,2026-09-08T08:51:00+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08445v1,Topological Fraud Detection in Latent Transaction Spaces,Avraham Bourla,http://arxiv.org/abs/2609.08445v1,,,2026-09-08T08:50:29+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08443v1,SequenceO1: End-to-End Ultra-Long (100K) Sequence Modeling in Recommendation with Low-Rank Caching,"Lin Guan, Jia-Qi Yang, Zhishan Zhao, Jiaqi Huang, Hangyu Wang, Longbin Li, Beichuan Zhang, Haonan Jiang, Jinan Ni, Xiangyu Fan, Xiaowen Li, Ziyao Ren, Yuhang Qi, Xiaolong Zhu, Xuanyuan Luo, Qiwei Chen, Yi Cheng, Lele Yu",http://arxiv.org/abs/2609.08443v1,,,2026-09-08T08:49:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08442v1,AirAnchor: Bridging Local and Global Spatial Information for Zero-Shot Aerial Vision-and-Language Navigation,"Shanwei Fan, Bin Zhang, Zhiwei Xu, Yingxuan Teng, Siqi Dai, Lin Cheng, Guoliang Fan",http://arxiv.org/abs/2609.08442v1,,,2026-09-08T08:47:54+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08435v2,EvolveScaler: Synthesizing Information-Evolution Contexts via Executable State Machines and Natural-Language Rendering,"Ziliang Zhao, Zenan Xu, Shuting Wang, Zhao Wang, Bowen Cao, Minda Hu, Lincheng Li, Pluto Zhou, Zhicheng Dou",http://arxiv.org/abs/2609.08435v2,,,2026-09-08T08:40:05+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09243v1,In RAG We Trust? Measuring Robustness of Retrieval-Augmented Generation Under Document Poisoning,Iliano Fasolino,http://arxiv.org/abs/2609.09243v1,,,2026-09-08T08:31:57+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08419v1,CAR-MIL: Counterfactual Attention Regularization for Multiple Instance Learning,"Imane Chraki, Pierre Marza, Stergios Christodoulidis, Maria Vakalopoulou",http://arxiv.org/abs/2609.08419v1,https://github.com/ImaneCR/CAR-MIL/,0.0,2026-09-08T08:27:22+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08418v1,Feyospace-v1: How the Cyber Mercury Seven Trained Frontier Cyber Models,"Zongjie Li, Alan Z. W, John Nicolas J, Walter H. F, Scott Donald L, Gordon Y. P, Deke X",http://arxiv.org/abs/2609.08418v1,,,2026-09-08T08:26:43+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08412v1,Stochastically Perturbed Weights: Ensembles from Deterministic Machine-Learning Weather Models,"Simon Adamov, Oliver Fuhrer, Reto Knutti, Sebastian Schemm",http://arxiv.org/abs/2609.08412v1,,,2026-09-08T08:18:40+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08410v1,Compositional Multilingual and Behavioral Attribute Steering,"Hyun Gu Kang, Daniil Gurgurov, Tanja Baeumel, Josef van Genabith, Simon Ostermann",http://arxiv.org/abs/2609.08410v1,,,2026-09-08T08:18:38+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08407v1,FastE: Readout-Triggered Token Compression for LLM Embedding Inference,"Jinsong Shu, Jinyong Wen, Baokun Wang, Zhongle Xie, Lidan Shou, Weiqiang Wang, Gang Chen",http://arxiv.org/abs/2609.08407v1,,,2026-09-08T08:17:21+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08404v1,Environments as Scaffold: Enriching Feedback to Bootstrap Self-Evolving Agents in Long-Horizon Tasks,"Hongbang Yuan, Zhuoran Jin, Yixin Cao",http://arxiv.org/abs/2609.08404v1,,,2026-09-08T08:14:25+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08402v1,"Towards Embodied Air-Ground Cooperative Object Search: Benchmark, Dataset and Agentic Method","Boao Yu, Zimo Chen, Junreng Rao, Yue Hu, Zhengqiu Zhu, Yong Zhao, Rusheng Ju",http://arxiv.org/abs/2609.08402v1,,,2026-09-08T08:13:00+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08399v1,MLIP Detective: Active Failure Mode Discovery Beyond Benchmark Scores for Machine-Learning Interatomic Potentials,"Ryuhei Okuno, Nontawat Charoenphakdee, Kaoru Hisama, Yuta Tsuboi",http://arxiv.org/abs/2609.08399v1,,,2026-09-08T08:07:33+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09242v1,Talking to Itself While Coding: What Makes Comments Help Code Generation?,"Dangfeng Pan, Zhensu Sun, Cenyuan Zhang, David Lo, Xiaoning Du",http://arxiv.org/abs/2609.09242v1,,,2026-09-08T08:05:52+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08391v1,From Coordinates to Candidate Regions: Temporal Change Localization via Region Selection in Remote Sensing Multimodal LLMs,"Juwan Chung, Sungjune Park, Yeongyun Kim, Yong Man Ro",http://arxiv.org/abs/2609.08391v1,https://github.com/juwan-kr/RS-RegionSelect,0.0,2026-09-08T07:59:21+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08390v1,Noise Adaptive Streaming Audio-Visual Speech Token Enhancement for Robust Full-Duplex Spoken Dialogue Models,"Bella Godiva, Yeonju Kim, Yong Man Ro",http://arxiv.org/abs/2609.08390v1,,,2026-09-08T07:59:13+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08385v1,GALoc: Gravity Aligned Wireframes for Depth-Free Monocular Floorplan Localization,"Jeahn Han, Minji Kim, Jeongbin Sohn, Jonghyeok Park, Matthias Wuest, Pyojin Kim",http://arxiv.org/abs/2609.08385v1,,,2026-09-08T07:56:14+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08381v1,Equivariance Breaks the Learning Rate,"Andrei Manolache, Mathias Niepert",http://arxiv.org/abs/2609.08381v1,,,2026-09-08T07:52:03+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.08380v1,How to Make the Gradient Mapping Small for Constrained Stochastic Min-Max Problems and Beyond,Ahmet Alacaoglu,http://arxiv.org/abs/2609.08380v1,,,2026-09-08T07:51:34+00:00,2026-09-10T07:40:39.821749+00:00
